date,team,acquired,relinquished,notes,url,il_type,injury_type,injury_loc
2015-06-28,Yankees,,Zachary Heathcott / Slade Heathcott,transferred to 60-day DL with strained right quadriceps,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19000,60-day DL,['strained'],['right quadriceps']
2015-06-28,Yankees,,Zachary Heathcott / Slade Heathcott,transferred to 60-day DL with strained right quadriceps,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19000,60-day DL,['strained'],['right quadriceps']
2015-07-02,Mariners,Julio Morban,,activated from restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19050,,,
2015-07-02,Mariners,Julio Morban,,activated from restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19050,,,
2015-07-02,Mariners,Julio Morban,,activated from restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19050,,,
2015-07-02,Rangers,Neftali Perez,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19050,,,
2015-07-02,Rangers,Neftali Perez,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19050,,,
2015-07-02,Rangers,Neftali Perez,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19050,,,
2015-07-04,Cubs,,David Ross (Wade),placed on 7-day DL with concussion,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19075,,['concussion'],[]
2015-07-04,Diamondbacks,,James Gosewisch / Tuffy Gosewisch,transferred to 60-day DL recovering from surgery on left knee to repair torn ACL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19075,60-day DL,"['surgery', 'torn ACL']",['left knee']
2015-07-04,Diamondbacks,,James Gosewisch / Tuffy Gosewisch,transferred to 60-day DL recovering from surgery on left knee to repair torn ACL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19075,60-day DL,"['surgery', 'torn ACL']",['left knee']
2015-07-04,Tigers,,(Jose) Miguel Cabrera,placed on 15-day DL with strained left calf,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19075,15-day DL,['strained'],['left calf']
2015-07-06,Dodgers,,Steven Rodriguez (F.) / Paco Rodriguez,transferred to 60-day DL with strained left elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19100,60-day DL,['strained'],['left elbow']
2015-07-06,Dodgers,,Steven Rodriguez (F.) / Paco Rodriguez,transferred to 60-day DL with strained left elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19100,60-day DL,['strained'],['left elbow']
2015-07-07,Giants,,Gerald Posey / Buster Posey,hamstring injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19100,DTD,['injury'],['hamstring']
2015-07-07,Giants,,Gerald Posey / Buster Posey,hamstring injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19100,DTD,['injury'],['hamstring']
2015-07-10,Giants,Gerald Posey / Buster Posey,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19150,,,
2015-07-10,Giants,Gerald Posey / Buster Posey,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19150,,,
2015-07-10,Rockies,,Tyler Anderson (John),placed on 60-day DL stress fracture in left elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19150,60-day DL,['fracture'],['left elbow']
2015-07-10,Rockies,,Tyler Anderson (John),placed on 60-day DL stress fracture in left elbow,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19150,60-day DL,['fracture'],['left elbow']
2015-07-21,Astros,(Vernon) Chris Carter,,returned to lineup,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19225,,,
2015-07-17,Astros,,(Vernon) Chris Carter,sprained right ankle (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19200,DTD,['sprained'],['right ankle']
2015-07-19,Diamondbacks,,Robert Anderson / Chase Anderson,placed on 15-day DL with right triceps inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19200,15-day DL,['inflammation'],['right triceps']
2015-07-19,Diamondbacks,,Robert Anderson / Chase Anderson,placed on 15-day DL with right triceps inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19200,15-day DL,['inflammation'],['right triceps']
2015-07-20,Dodgers,,A.J. Ellis,placed on 15-day DL with right knee inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19200,15-day DL,['inflammation'],['right knee']
2015-07-12,Marlins,,Dee Strange-Gordon / Dee Gordon,thumb injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,DTD,['injury'],['thumb']
2015-07-12,Marlins,,Dee Strange-Gordon / Dee Gordon,thumb injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,DTD,['injury'],['thumb']
2015-07-12,Cubs,David Ross (Wade),,activated from 7-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,,,
2015-07-14,Orioles,Dequam Wright / Wesley Wright,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,,,
2015-07-14,Orioles,Dequam Wright / Wesley Wright,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,,,
2015-07-16,Marlins,,Dee Strange-Gordon / Dee Gordon,placed on 15-day DL with dislocated left thumb,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,15-day DL,['dislocated'],['left thumb']
2015-07-16,Marlins,,Dee Strange-Gordon / Dee Gordon,placed on 15-day DL with dislocated left thumb,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,15-day DL,['dislocated'],['left thumb']
2015-07-16,Nationals,,(Darrell) David Carpenter,placed on 15-day DL with right shoulder inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19175,15-day DL,['inflammation'],['right shoulder']
2015-07-25,Pirates,Justin Sellers,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19275,,,
2015-07-25,Pirates,Justin Sellers,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19275,,,
2015-07-25,Pirates,Justin Sellers,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19275,,,
2015-07-25,Red Sox,Richard Hembree / Heath Hembree,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19275,,,
2015-07-25,Red Sox,Richard Hembree / Heath Hembree,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19275,,,
2015-07-28,Marlins,Dee Strange-Gordon / Dee Gordon,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19300,,,
2015-07-28,Marlins,Dee Strange-Gordon / Dee Gordon,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19300,,,
2015-07-29,Red Sox,,Markus Betts / Mookie Betts,placed on 7-day DL with concussion,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,,['concussion'],[]
2015-07-29,Red Sox,,Markus Betts / Mookie Betts,placed on 7-day DL with concussion,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,,['concussion'],[]
2015-07-30,Dodgers,,(David) Chris Hatcher,transferred to 60-day DL with strained left oblique,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,60-day DL,['strained'],['left oblique']
2015-07-30,Mets,Travis d'Arnaud,,activated from 15-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,,,
2015-07-30,Dodgers,,Bronson Arroyo,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,60-day DL,['Tommy John'],['right elbow']
2015-07-30,Dodgers,,Bronson Arroyo,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,60-day DL,['Tommy John'],['right elbow']
2015-07-30,Dodgers,,Bronson Arroyo,"placed on 60-day DL recovering from ligament replacement (""Tommy John"") surgery on right elbow",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,60-day DL,['Tommy John'],['right elbow']
2015-07-31,Angels,,C.J. Wilson,placed on 15-day DL with left elbow inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,15-day DL,['inflammation'],['left elbow']
2015-07-31,Pirates,,A.J. Burnett,placed on 15-day DL with right elbow inflammation,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19325,15-day DL,['inflammation'],['right elbow']
2015-07-31,Yankees,Zachary Heathcott / Slade Heathcott,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,,,
2015-07-31,Yankees,Zachary Heathcott / Slade Heathcott,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,,,
2015-07-31,Phillies,,Matt Harrison (Reid),placed on 15-day DL with back injury,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,15-day DL,['injury'],['back']
2015-07-31,Phillies,,Matt Harrison (Reid),placed on 15-day DL with back injury,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,15-day DL,['injury'],['back']
2015-07-31,Phillies,,Matt Harrison (Reid),placed on 15-day DL with back injury,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,15-day DL,['injury'],['back']
2015-08-01,Diamondbacks,,A.J. Pollock,hamstring injury (DTD),https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,DTD,['injury'],['hamstring']
2015-08-01,White Sox,,J.B. Shuck,placed on 15-day DL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,15-day DL,['strained'],['left hamstring']
2015-08-01,White Sox,,J.B. Shuck,placed on 15-day DL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,15-day DL,['strained'],['left hamstring']
2015-08-01,White Sox,,J.B. Shuck,placed on 15-day DL with strained left hamstring,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,15-day DL,['strained'],['left hamstring']
2015-08-01,Padres,Tim Federowicz,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,,,
2015-08-01,Padres,Tim Federowicz,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,,,
2015-08-01,Padres,Tim Federowicz,,activated from 60-day DL,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19350,,,
2015-08-05,Dodgers,,Walker Buehler,"ligament replacement (""Tommy John"") surgery on elbow (out indefinitely)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19400,out indefinitely,['Tommy John'],['elbow']
2015-08-05,Dodgers,,Walker Buehler,"ligament replacement (""Tommy John"") surgery on elbow (out indefinitely)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19400,out indefinitely,['Tommy John'],['elbow']
2015-08-05,Dodgers,,Walker Buehler,"ligament replacement (""Tommy John"") surgery on elbow (out indefinitely)",https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19400,out indefinitely,['Tommy John'],['elbow']
2015-08-05,Braves,Elmer Reyes,,activated from restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19400,,,
2015-08-05,Braves,Elmer Reyes,,activated from restricted list,https://www.prosportstransactions.com/baseball/Search/SearchResults.php?Player=&Team=&BeginDate=2008-01-01&EndDate=&DLChkBx=yes&InjuriesChkBx=yes&submit=Search&start=19400,,,
